listed_company_id,content,min_required_share,max_required_share,memo
8242,株主優待券（百貨店は10%割引、スーパーは5%割引） 5枚,100,500,※百貨店での食料品購入、レストラン・喫茶利用は5%割引、有料催事は1枚につき2名まで無料入場可。スーパーは｢イズミヤ｣・｢阪急オアシス｣等で利用可。｢家族亭｣は20%割引※500株以上を3年以上継続保有の場合10枚追加
8242,株主優待券（百貨店は10%割引、スーパーは5%割引） 10枚,500,-1,※百貨店での食料品購入、レストラン・喫茶利用は5%割引、有料催事は1枚につき2名まで無料入場可。スーパーは｢イズミヤ｣・｢阪急オアシス｣等で利用可。｢家族亭｣は20%割引※500株以上を3年以上継続保有の場合10枚追加
8242,｢阪急キッチンエール｣入会優待券1枚,100,-1,-
8244,買物優待カード（10%割引）,100,100,※一部除外品有。ＣＤ・ＤＶＤ・書籍等は5%割引※買物限度額300万円（税抜）※提示により自社主催（一部共催有）の有料文化催事へ2名まで無料入場可
8244,自店レストラン街優待券（5%割引）5枚,100,100,-
8244,｢近鉄文化サロン｣入会金無料券1枚,100,100,-
8244,志摩スペイン村｢パルケエスパーニャ｣パスポート優待券（約20%割引）2枚,100,100,-
8244,同｢ひまわりの湯｣優待券（約25%割引）2枚,100,100,-
8244,ゴルフ場（6カ所）優待券各1枚,100,100,-
8244,｢都ホテルズ＆リゾーツ｣宿泊優待券（基本室料30%割引）5枚,100,100,-
8244,同婚礼優待券（披露宴の飲食10%割引）1枚,100,100,-
8244,｢近鉄レンタリース｣レンタカー料金割引券（10%割引）2枚,100,100,-
8244,｢近鉄パーキングビル｣・｢タイムズ近鉄南｣無料駐車1時間延長券2枚,100,100,-
8244,｢あべのハルカス ハルカス300｣（展望台）入場優待券（大人200円・その他100円割引）2枚,100,100,-
8244,自店オリジナルエコバッグ引換券1枚,100,-1,（2月のみ）
8247,買物優待カード（10%割引） 買物限度額 年間30万円,100,500,※一部除外品有※提示により有料文化催事へ入場可（本人・同伴1名無料）※8月末の新規株主に対しても上記の限度額を半額に設定して同カードを発行※3年以上継続保有の場合、買物限度額は30万円増
8247,買物優待カード（10%割引） 買物限度額 年間70万円,500,1000,※一部除外品有※提示により有料文化催事へ入場可（本人・同伴1名無料）※8月末の新規株主に対しても上記の限度額を半額に設定して同カードを発行※3年以上継続保有の場合、買物限度額は30万円増
8247,買物優待カード（10%割引） 買物限度額 年間130万円,1000,1500,※一部除外品有※提示により有料文化催事へ入場可（本人・同伴1名無料）※8月末の新規株主に対しても上記の限度額を半額に設定して同カードを発行※3年以上継続保有の場合、買物限度額は30万円増
8247,買物優待カード（10%割引） 買物限度額 年間170万円,1500,2000,※一部除外品有※提示により有料文化催事へ入場可（本人・同伴1名無料）※8月末の新規株主に対しても上記の限度額を半額に設定して同カードを発行※3年以上継続保有の場合、買物限度額は30万円増
8247,買物優待カード（10%割引） 買物限度額 年間200万円,2000,3000,※一部除外品有※提示により有料文化催事へ入場可（本人・同伴1名無料）※8月末の新規株主に対しても上記の限度額を半額に設定して同カードを発行※3年以上継続保有の場合、買物限度額は30万円増
8247,買物優待カード（10%割引） 買物限度額 年間220万円,3000,-1,※一部除外品有※提示により有料文化催事へ入場可（本人・同伴1名無料）※8月末の新規株主に対しても上記の限度額を半額に設定して同カードを発行※3年以上継続保有の場合、買物限度額は30万円増
8252,"買物券（1,000円相当） 1枚",100,500,※｢マルイ｣各店（専門店・アウトレット店含む）・｢モディ｣各店で利用可
8252,"買物券（1,000円相当） 2枚",500,1000,※｢マルイ｣各店（専門店・アウトレット店含む）・｢モディ｣各店で利用可
8252,"買物券（1,000円相当） 3枚",1000,5000,※｢マルイ｣各店（専門店・アウトレット店含む）・｢モディ｣各店で利用可
8252,"買物券（1,000円相当） 4枚",5000,10000,※｢マルイ｣各店（専門店・アウトレット店含む）・｢モディ｣各店で利用可
8252,"買物券（1,000円相当） 5枚",10000,-1,※｢マルイ｣各店（専門店・アウトレット店含む）・｢モディ｣各店で利用可
8252,"Ｗｅｂクーポン 1,000円相当",100,500,※マルイのネット通販｢マルイウェブチャネル｣で利用可
8252,"Ｗｅｂクーポン 2,000円相当",500,1000,※マルイのネット通販｢マルイウェブチャネル｣で利用可
8252,"Ｗｅｂクーポン 3,000円相当",1000,5000,※マルイのネット通販｢マルイウェブチャネル｣で利用可
8252,"Ｗｅｂクーポン 4,000円相当",5000,10000,※マルイのネット通販｢マルイウェブチャネル｣で利用可
8252,"Ｗｅｂクーポン 5,000円相当",10000,-1,※マルイのネット通販｢マルイウェブチャネル｣で利用可
8252,"ポイント付与 1,000ポイント",100,500,（3月のみ）※｢エポスカード｣保有株主が対象。1ポイントで1円相当。ゴールド・プラチナカード会員は2倍付与
8252,"ポイント付与 2,000ポイント",500,1000,（3月のみ）※｢エポスカード｣保有株主が対象。1ポイントで1円相当。ゴールド・プラチナカード会員は2倍付与
8252,"ポイント付与 3,000ポイント",1000,5000,（3月のみ）※｢エポスカード｣保有株主が対象。1ポイントで1円相当。ゴールド・プラチナカード会員は2倍付与
8252,"ポイント付与 4,000ポイント",5000,10000,（3月のみ）※｢エポスカード｣保有株主が対象。1ポイントで1円相当。ゴールド・プラチナカード会員は2倍付与
8252,"ポイント付与 5,000ポイント",10000,-1,（3月のみ）※｢エポスカード｣保有株主が対象。1ポイントで1円相当。ゴールド・プラチナカード会員は2倍付与
8254,優待券（食料品は5%割引、他は10%割引） 15枚,100,200,※一部割引適用除外商品有※優待券は直営駐車場利用券としても利用可。川崎店のみ利用不可
8254,優待券（食料品は5%割引、他は10%割引） 20枚,200,300,※一部割引適用除外商品有※優待券は直営駐車場利用券としても利用可。川崎店のみ利用不可
8254,優待券（食料品は5%割引、他は10%割引） 25枚,300,500,※一部割引適用除外商品有※優待券は直営駐車場利用券としても利用可。川崎店のみ利用不可
8254,優待券（食料品は5%割引、他は10%割引） 30枚,500,1000,※一部割引適用除外商品有※優待券は直営駐車場利用券としても利用可。川崎店のみ利用不可
8254,優待券（食料品は5%割引、他は10%割引） 35枚,1000,-1,※一部割引適用除外商品有※優待券は直営駐車場利用券としても利用可。川崎店のみ利用不可
8255,株主優待券（100円） 15枚,100,500,"※1,000円以上の買物につき1,000円ごとに1枚利用可※株主優待券に代えて商品数点より1点選択可"
8255,株主優待券（100円） 30枚,500,1000,"※1,000円以上の買物につき1,000円ごとに1枚利用可※株主優待券に代えて商品数点より1点選択可"
8255,株主優待券（100円） 50枚,1000,2000,"※1,000円以上の買物につき1,000円ごとに1枚利用可※株主優待券に代えて商品数点より1点選択可"
8255,株主優待券（100円） 100枚,2000,3000,"※1,000円以上の買物につき1,000円ごとに1枚利用可※株主優待券に代えて商品数点より1点選択可"
8255,株主優待券（100円） 150枚,3000,4000,"※1,000円以上の買物につき1,000円ごとに1枚利用可※株主優待券に代えて商品数点より1点選択可"
8255,株主優待券（100円） 200枚,4000,5000,"※1,000円以上の買物につき1,000円ごとに1枚利用可※株主優待券に代えて商品数点より1点選択可"
8255,株主優待券（100円） 250枚,5000,-1,"※1,000円以上の買物につき1,000円ごとに1枚利用可※株主優待券に代えて商品数点より1点選択可"
8257,優待券（5%割引） 1枚（以下10株ごとに1枚増）,10,2000,-
8257,優待券（5%割引） 200枚,2000,-1,-
8257,飲食券（500円） 3枚,100,500,-
8257,飲食券（500円） 6枚,500,-1,-
8260,買物優待券（7%割引） 10枚,100,300,※一部商品除く
8260,買物優待券（7%割引） 20枚,300,500,※一部商品除く
8260,買物優待券（7%割引） 30枚,500,1000,※一部商品除く
8260,買物優待券（7%割引） 50枚,1000,-1,※一部商品除く
8260,自社インターネットショッピングサイトでの買物優待割引（7%割引）,100,-1,※一部商品除く
8267,優待カード（オーナーズカード） 3%,100,500,※新規株主に対して案内書を送付し、カード発行※半期100万円を限度とする買物金額に対し、保有株数に応じた割合で返金
8267,優待カード（オーナーズカード） 4%,500,1000,※新規株主に対して案内書を送付し、カード発行※半期100万円を限度とする買物金額に対し、保有株数に応じた割合で返金
8267,優待カード（オーナーズカード） 5%,1000,3000,※新規株主に対して案内書を送付し、カード発行※半期100万円を限度とする買物金額に対し、保有株数に応じた割合で返金
8267,優待カード（オーナーズカード） 7%,3000,-1,※新規株主に対して案内書を送付し、カード発行※半期100万円を限度とする買物金額に対し、保有株数に応じた割合で返金
8267,"自社ギフトカード 2,000円相当",1000,2000,（2月のみ）※3年以上継続保有した株主のみに贈呈
8267,"自社ギフトカード 4,000円相当",2000,3000,（2月のみ）※3年以上継続保有した株主のみに贈呈
8267,"自社ギフトカード 6,000円相当",3000,5000,（2月のみ）※3年以上継続保有した株主のみに贈呈
8267,"自社ギフトカード 10,000円相当",5000,-1,（2月のみ）※3年以上継続保有した株主のみに贈呈
8273,(1)優待券（100円）または(2)ギフト券 (1)20枚または(2)500円相当,100,200,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可。取扱店：｢イズミ｣全店、｢ゆめマート｣、｢ユアーズ｣、｢デイリーマート｣※300株以上を2年以上継続保有した2月株主には300株以上1,000株未満は2,000円相当の自社商品券または(2)500円相当、1,000株以上は4,000円相当の自社商品券または(2)1,000円相当を追加"
8273,(1)優待券（100円）または(2)ギフト券 (1)30枚または(2)500円相当,200,300,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可。取扱店：｢イズミ｣全店、｢ゆめマート｣、｢ユアーズ｣、｢デイリーマート｣※300株以上を2年以上継続保有した2月株主には300株以上1,000株未満は2,000円相当の自社商品券または(2)500円相当、1,000株以上は4,000円相当の自社商品券または(2)1,000円相当を追加"
8273,(1)優待券（100円）または(2)ギフト券 (1)40枚または(2)500円相当,300,400,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可。取扱店：｢イズミ｣全店、｢ゆめマート｣、｢ユアーズ｣、｢デイリーマート｣※300株以上を2年以上継続保有した2月株主には300株以上1,000株未満は2,000円相当の自社商品券または(2)500円相当、1,000株以上は4,000円相当の自社商品券または(2)1,000円相当を追加"
8273,(1)優待券（100円）または(2)ギフト券 (1)50枚または(2)500円相当,400,500,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可。取扱店：｢イズミ｣全店、｢ゆめマート｣、｢ユアーズ｣、｢デイリーマート｣※300株以上を2年以上継続保有した2月株主には300株以上1,000株未満は2,000円相当の自社商品券または(2)500円相当、1,000株以上は4,000円相当の自社商品券または(2)1,000円相当を追加"
8273,(1)優待券（100円）または(2)ギフト券 (1)60枚または(2)500円相当,500,1000,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可。取扱店：｢イズミ｣全店、｢ゆめマート｣、｢ユアーズ｣、｢デイリーマート｣※300株以上を2年以上継続保有した2月株主には300株以上1,000株未満は2,000円相当の自社商品券または(2)500円相当、1,000株以上は4,000円相当の自社商品券または(2)1,000円相当を追加"
8273,"(1)優待券（100円）または(2)ギフト券 (1)100枚または(2)2,000円相当",1000,2000,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可。取扱店：｢イズミ｣全店、｢ゆめマート｣、｢ユアーズ｣、｢デイリーマート｣※300株以上を2年以上継続保有した2月株主には300株以上1,000株未満は2,000円相当の自社商品券または(2)500円相当、1,000株以上は4,000円相当の自社商品券または(2)1,000円相当を追加"
8273,"(1)優待券（100円）または(2)ギフト券 (1)200枚または(2)2,000円相当",2000,3000,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可。取扱店：｢イズミ｣全店、｢ゆめマート｣、｢ユアーズ｣、｢デイリーマート｣※300株以上を2年以上継続保有した2月株主には300株以上1,000株未満は2,000円相当の自社商品券または(2)500円相当、1,000株以上は4,000円相当の自社商品券または(2)1,000円相当を追加"
8273,"(1)優待券（100円）または(2)ギフト券 (1)300枚または(2)2,000円相当",3000,4000,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可。取扱店：｢イズミ｣全店、｢ゆめマート｣、｢ユアーズ｣、｢デイリーマート｣※300株以上を2年以上継続保有した2月株主には300株以上1,000株未満は2,000円相当の自社商品券または(2)500円相当、1,000株以上は4,000円相当の自社商品券または(2)1,000円相当を追加"
8273,"(1)優待券（100円）または(2)ギフト券 (1)400枚または(2)2,000円相当",4000,5000,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可。取扱店：｢イズミ｣全店、｢ゆめマート｣、｢ユアーズ｣、｢デイリーマート｣※300株以上を2年以上継続保有した2月株主には300株以上1,000株未満は2,000円相当の自社商品券または(2)500円相当、1,000株以上は4,000円相当の自社商品券または(2)1,000円相当を追加"
8273,"(1)優待券（100円）または(2)ギフト券 (1)500枚または(2)2,000円相当",5000,6000,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可。取扱店：｢イズミ｣全店、｢ゆめマート｣、｢ユアーズ｣、｢デイリーマート｣※300株以上を2年以上継続保有した2月株主には300株以上1,000株未満は2,000円相当の自社商品券または(2)500円相当、1,000株以上は4,000円相当の自社商品券または(2)1,000円相当を追加"
8273,"(1)優待券（100円）または(2)ギフト券 (1)600枚または(2)2,000円相当",6000,8000,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可。取扱店：｢イズミ｣全店、｢ゆめマート｣、｢ユアーズ｣、｢デイリーマート｣※300株以上を2年以上継続保有した2月株主には300株以上1,000株未満は2,000円相当の自社商品券または(2)500円相当、1,000株以上は4,000円相当の自社商品券または(2)1,000円相当を追加"
8273,"(1)優待券（100円）または(2)ギフト券 (1)800枚または(2)2,000円相当",8000,10000,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可。取扱店：｢イズミ｣全店、｢ゆめマート｣、｢ユアーズ｣、｢デイリーマート｣※300株以上を2年以上継続保有した2月株主には300株以上1,000株未満は2,000円相当の自社商品券または(2)500円相当、1,000株以上は4,000円相当の自社商品券または(2)1,000円相当を追加"
8273,"(1)優待券（100円）または(2)ギフト券 (1)1,000枚または(2)2,000円相当",10000,-1,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可。取扱店：｢イズミ｣全店、｢ゆめマート｣、｢ユアーズ｣、｢デイリーマート｣※300株以上を2年以上継続保有した2月株主には300株以上1,000株未満は2,000円相当の自社商品券または(2)500円相当、1,000株以上は4,000円相当の自社商品券または(2)1,000円相当を追加"
8273,｢泉美術館｣招待券1枚,100,-1,-
8276,(1)優待券（100円）または(2)ギフトカード (1)10枚または(2)500円相当,100,500,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可"
8276,(1)優待券（100円）または(2)ギフトカード (1)50枚または(2)500円相当,500,1000,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可"
8276,"(1)優待券（100円）または(2)ギフトカード (1)100枚または(2)2,000円相当",1000,2000,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可"
8276,"(1)優待券（100円）または(2)ギフトカード (1)200枚または(2)2,000円相当",2000,3000,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可"
8276,"(1)優待券（100円）または(2)ギフトカード (1)300枚または(2)2,000円相当",3000,4000,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可"
8276,"(1)優待券（100円）または(2)ギフトカード (1)400枚または(2)2,000円相当",4000,5000,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可"
8276,"(1)優待券（100円）または(2)ギフトカード (1)500枚または(2)2,000円相当",5000,-1,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可"
8278,"(1)株主優待割引券(2)株主優待割引券および自社電子マネー(3)自社ネットショップポイント付与(4)自社プライベートブランド商品詰合せまたは地域特産品 (1)2,000円相当または(3)2,000ポイントまたは(4)2,000円相当",100,200,※(3)は1ポイントで1円相当
8278,"(1)株主優待割引券(2)株主優待割引券および自社電子マネー(3)自社ネットショップポイント付与(4)自社プライベートブランド商品詰合せまたは地域特産品 (1)3,000円相当または(3)2,000ポイントまたは(4)2,000円相当",200,300,※(3)は1ポイントで1円相当
8278,"(1)株主優待割引券(2)株主優待割引券および自社電子マネー(3)自社ネットショップポイント付与(4)自社プライベートブランド商品詰合せまたは地域特産品 (1)4,000円相当または(3)2,000ポイントまたは(4)2,000円相当",300,400,※(3)は1ポイントで1円相当
8278,"(1)株主優待割引券(2)株主優待割引券および自社電子マネー(3)自社ネットショップポイント付与(4)自社プライベートブランド商品詰合せまたは地域特産品 (1)5,000円相当または(3)2,000ポイントまたは(4)2,000円相当",400,500,※(3)は1ポイントで1円相当
8278,"(1)株主優待割引券(2)株主優待割引券および自社電子マネー(3)自社ネットショップポイント付与(4)自社プライベートブランド商品詰合せまたは地域特産品 (1)6,000円相当または(2)4,000円相当または(3)2,000ポイントまたは(4)2,000円相当",500,1000,※(3)は1ポイントで1円相当
8278,"(1)株主優待割引券(2)株主優待割引券および自社電子マネー(3)自社ネットショップポイント付与(4)自社プライベートブランド商品詰合せまたは地域特産品 (1)10,000円相当または(2)7,000円相当または(3)5,000ポイントまたは(4)5,000円相当",1000,2000,※(3)は1ポイントで1円相当
8278,"(1)株主優待割引券(2)株主優待割引券および自社電子マネー(3)自社ネットショップポイント付与(4)自社プライベートブランド商品詰合せまたは地域特産品 (1)20,000円相当または(2)14,000円相当または(3)5,000ポイントまたは(4)5,000円相当",2000,3000,※(3)は1ポイントで1円相当
8278,"(1)株主優待割引券(2)株主優待割引券および自社電子マネー(3)自社ネットショップポイント付与(4)自社プライベートブランド商品詰合せまたは地域特産品 (1)30,000円相当または(2)21,000円相当または(3)5,000ポイントまたは(4)5,000円相当",3000,4000,※(3)は1ポイントで1円相当
8278,"(1)株主優待割引券(2)株主優待割引券および自社電子マネー(3)自社ネットショップポイント付与(4)自社プライベートブランド商品詰合せまたは地域特産品 (1)40,000円相当または(2)28,000円相当または(3)5,000ポイントまたは(4)5,000円相当",4000,5000,※(3)は1ポイントで1円相当
8278,"(1)株主優待割引券(2)株主優待割引券および自社電子マネー(3)自社ネットショップポイント付与(4)自社プライベートブランド商品詰合せまたは地域特産品 (1)50,000円相当または(2)35,000円相当または(3)5,000ポイントまたは(4)5,000円相当",5000,-1,※(3)は1ポイントで1円相当
8278,中四国産新米2ｋｇ,500,-1,（8月のみ）※1年以上継続保有（8月の株主名簿に連続2回以上記載）した株主のみに贈呈。2年以上継続保有（連続3回以上記載）の場合5ｋｇ
8279,(1)買物優待券（100円）または(2)自社製品（ミネラルウォーター550ｍｌ入24本） (1)10枚,100,200,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可＜発送時期・有効期限＞3月株主：6月下旬（有効期限：12月末）9月株主：12月上旬（有効期限：翌年6月末）"
8279,(1)買物優待券（100円）または(2)自社製品（ミネラルウォーター550ｍｌ入24本） (1)20枚または(2)1ケース,200,1000,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可＜発送時期・有効期限＞3月株主：6月下旬（有効期限：12月末）9月株主：12月上旬（有効期限：翌年6月末）"
8279,(1)買物優待券（100円）または(2)自社製品（ミネラルウォーター550ｍｌ入24本） (1)50枚または(2)2ケース,1000,2000,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可＜発送時期・有効期限＞3月株主：6月下旬（有効期限：12月末）9月株主：12月上旬（有効期限：翌年6月末）"
8279,(1)買物優待券（100円）または(2)自社製品（ミネラルウォーター550ｍｌ入24本） (1)100枚または(2)4ケース,2000,-1,"※(1)は1,000円以上の買物につき1,000円ごとに1枚利用可＜発送時期・有効期限＞3月株主：6月下旬（有効期限：12月末）9月株主：12月上旬（有効期限：翌年6月末）"
8281,優待券（(1)20%割引、(2)10%割引） (1)1枚および(2)4枚,100,1000,※買物1回につき1枚利用可（買物限度額30万円）
8281,優待券（(1)20%割引、(2)10%割引） (1)2枚および(2)8枚,1000,-1,※買物1回につき1枚利用可（買物限度額30万円）
8282,"優待券（1,000円） 1枚",100,500,-
8282,"優待券（1,000円） 3枚",500,1000,-
8282,"優待券（1,000円） 5枚",1000,3000,-
8282,"優待券（1,000円） 10枚",3000,6000,-
8282,"優待券（1,000円） 20枚",6000,10000,-
8282,"優待券（1,000円） 30枚",10000,-1,-
8285,"(1)陶磁器製品または(2)自社関連会社オンラインショップ優待券または(3)ポイント付与 (1)1,500円相当",100,1000,"※(3)はポイントに応じて陶磁器製品3コースより選択可。1ポイントで3,000円相当。Ａコースは3ポイント、Ｂコースは2ポイント、Ｃコースは1ポイント。1,000株以上3,000株未満の株主はＣコースより1点、3,000株以上5,000株未満の株主はＢコースより1点またはＣコースより2点、5,000株以上の株主はＡコースより1点またはＢコースおよびＣコースより各1点またはＣコースより3点選択"
8285,"(1)陶磁器製品または(2)自社関連会社オンラインショップ優待券または(3)ポイント付与 (2)3,000円または(3)1ポイント",1000,3000,"※(3)はポイントに応じて陶磁器製品3コースより選択可。1ポイントで3,000円相当。Ａコースは3ポイント、Ｂコースは2ポイント、Ｃコースは1ポイント。1,000株以上3,000株未満の株主はＣコースより1点、3,000株以上5,000株未満の株主はＢコースより1点またはＣコースより2点、5,000株以上の株主はＡコースより1点またはＢコースおよびＣコースより各1点またはＣコースより3点選択"
8285,"(1)陶磁器製品または(2)自社関連会社オンラインショップ優待券または(3)ポイント付与 (2)6,000円または(3)2ポイント",3000,5000,"※(3)はポイントに応じて陶磁器製品3コースより選択可。1ポイントで3,000円相当。Ａコースは3ポイント、Ｂコースは2ポイント、Ｃコースは1ポイント。1,000株以上3,000株未満の株主はＣコースより1点、3,000株以上5,000株未満の株主はＢコースより1点またはＣコースより2点、5,000株以上の株主はＡコースより1点またはＢコースおよびＣコースより各1点またはＣコースより3点選択"
8285,"(1)陶磁器製品または(2)自社関連会社オンラインショップ優待券または(3)ポイント付与 (2)9,000円または(3)3ポイント",5000,-1,"※(3)はポイントに応じて陶磁器製品3コースより選択可。1ポイントで3,000円相当。Ａコースは3ポイント、Ｂコースは2ポイント、Ｃコースは1ポイント。1,000株以上3,000株未満の株主はＣコースより1点、3,000株以上5,000株未満の株主はＢコースより1点またはＣコースより2点、5,000株以上の株主はＡコースより1点またはＢコースおよびＣコースより各1点またはＣコースより3点選択"
8287,優待券（100円） 50枚,100,1000,"※1,000円以上の買物につき1,000円ごとに1枚利用可※優待券に代えて自社指定地域特産品選択可。19年の自社指定地域特産品は100株以上1,000株未満の株主にはいかなごのくぎ煮または味付けのり、1,000株以上2,000株未満の株主には手延べそうめん30束またはみそ詰合せ、2,000株以上の株主には手延べそうめん50束または清酒2本"
8287,優待券（100円） 100枚,1000,2000,"※1,000円以上の買物につき1,000円ごとに1枚利用可※優待券に代えて自社指定地域特産品選択可。19年の自社指定地域特産品は100株以上1,000株未満の株主にはいかなごのくぎ煮または味付けのり、1,000株以上2,000株未満の株主には手延べそうめん30束またはみそ詰合せ、2,000株以上の株主には手延べそうめん50束または清酒2本"
8287,優待券（100円） 200枚,2000,-1,"※1,000円以上の買物につき1,000円ごとに1枚利用可※優待券に代えて自社指定地域特産品選択可。19年の自社指定地域特産品は100株以上1,000株未満の株主にはいかなごのくぎ煮または味付けのり、1,000株以上2,000株未満の株主には手延べそうめん30束またはみそ詰合せ、2,000株以上の株主には手延べそうめん50束または清酒2本"
8291,"オリジナル・クオカード 1,000円相当",300,500,-
8291,"オリジナル・クオカード 2,000円相当",500,1000,-
8291,"オリジナル・クオカード 3,000円相当",1000,5000,-
8291,"オリジナル・クオカード 5,000円相当",5000,-1,-
8304,円定期預金優待券1枚,100,100,"※円定期預金（3カ月以上）500万円以上入金でＪＴＢナイスギフト3,000円相当と引換え可。新規資金に限る投資信託購入時100万円につき2,000円相当のＪＴＢナイスギフトと引換え可、1枚につき購入上限金額は3,000万円"
8304,金融商品購入優待券1枚,100,-1,"※投資信託または金融商品仲介業務取扱商品（仕組債等）購入時100万円につきＪＴＢナイスギフト2,000円相当と引換え可。1枚につき購入上限金額3,000万円"
8308,｢クラブポイント｣のポイント付与（毎月） 20ポイント,100,500,※りそな銀行、埼玉りそな銀行、関西みらい銀行に普通預金口座を保有している株主が対象。要申し込み
8308,｢クラブポイント｣のポイント付与（毎月） 25ポイント（以下100株ごとに5ポイント増）,500,4000,※りそな銀行、埼玉りそな銀行、関西みらい銀行に普通預金口座を保有している株主が対象。要申し込み
8308,｢クラブポイント｣のポイント付与（毎月） 200ポイント,4000,-1,※りそな銀行、埼玉りそな銀行、関西みらい銀行に普通預金口座を保有している株主が対象。要申し込み
8331,"(1)千葉県特産品等または(2)優待クーポン券または(3)ＴＳＵＢＡＳＡアライアンス共同企画特産品等 (1)3,000円相当または(2)1枚または(3)3,000円相当",1000,10000,"※(1)(3)はカタログより選択※(2)は1枚につき定期預金1年もの店頭表示金利に0.2%上乗せ（預入金額：上限500万円）、外貨両替手数料20%割引（両替限度額：割引後レートで100万円相当）、遺言信託引受予諾手数料20%割引、ちばぎん証券の国内上場株式売買委託手数料20%割引（上限10,000円）、ちばぎん総合研究所のセミナー受講料20%割引（上限10,000円）より1つ選択※21年以降は1年以上継続保有の株主のみに贈呈に変更。(2)は廃止"
8331,"(1)千葉県特産品等または(2)優待クーポン券または(3)ＴＳＵＢＡＳＡアライアンス共同企画特産品等 (1)6,000円相当または(2)2枚または(3)6,000円相当",10000,-1,"※(1)(3)はカタログより選択※(2)は1枚につき定期預金1年もの店頭表示金利に0.2%上乗せ（預入金額：上限500万円）、外貨両替手数料20%割引（両替限度額：割引後レートで100万円相当）、遺言信託引受予諾手数料20%割引、ちばぎん証券の国内上場株式売買委託手数料20%割引（上限10,000円）、ちばぎん総合研究所のセミナー受講料20%割引（上限10,000円）より1つ選択※21年以降は1年以上継続保有の株主のみに贈呈に変更。(2)は廃止"
8334,"地元特産品 2,500円相当",1000,5000,※カタログより選択※優待品に代えて社会貢献活動団体への寄付選択可
8334,"地元特産品 4,000円相当",5000,10000,※カタログより選択※優待品に代えて社会貢献活動団体への寄付選択可
8334,"地元特産品 6,000円相当",10000,-1,※カタログより選択※優待品に代えて社会貢献活動団体への寄付選択可
8337,株主優遇定期預金作成,100,100,※スーパー定期1年もの店頭表示金利に0.2%上乗せ（初回満期日まで）※取扱期間：19年7月1日〜20年3月31日※預入金額：10万円以上100万円まで
8337,電話健康相談サービス,100,-1,-
8342,株主優待券 1枚,100,1000,"※県内特産品カタログ（70品目程度掲載）より枚数に応じて商品選択1枚コース：3,000円相当2枚コース：6,000円相当※1年以上継続保有の株主のみに贈呈"
8342,株主優待券 2枚,1000,-1,"※県内特産品カタログ（70品目程度掲載）より枚数に応じて商品選択1枚コース：3,000円相当2枚コース：6,000円相当※1年以上継続保有の株主のみに贈呈"
8345,自社サービス優待（(1)自社ＡＴＭ時間外等利用手数料無料、(2)ゆうちょＡＴＭ入出金手数料無料、(3)コンビニＡＴＭ利用手数料キャッシュバック） (1)および(2),100,1000,"※(3)は1回につき110円、月2回まで※1,000株以上保有しかつ自社取引金融資産残高が2,000万円以上の株主には5,000円相当のギフトカードを追加＜有効期間＞3月株主：10月1日〜翌年3月31日9月株主：翌年4月1日〜9月30日"
8345,自社サービス優待（(1)自社ＡＴＭ時間外等利用手数料無料、(2)ゆうちょＡＴＭ入出金手数料無料、(3)コンビニＡＴＭ利用手数料キャッシュバック） (1)および(2)および(3),1000,-1,"※(3)は1回につき110円、月2回まで※1,000株以上保有しかつ自社取引金融資産残高が2,000万円以上の株主には5,000円相当のギフトカードを追加＜有効期間＞3月株主：10月1日〜翌年3月31日9月株主：翌年4月1日〜9月30日"
8346,"カタログギフト 3,000円相当",1000,5000,"※1年以上継続保有した株主のみに贈呈。福島県宿泊施設優待券コース、同県特産品コース、ＴＳＵＢＡＳＡアライアンス共同企画特産品コース、寄付コースより1点選択。5年以上継続保有の場合、1,000株以上5,000株未満の株主には5,000円相当、5,000株以上10,000株未満は8,000円相当、10,000株以上は10,000円相当"
